"Tabela 3653 - Produção Física Industrial, por seções e atividades industriais"
"Variável - Índice de base fixa sem ajuste sazonal (Base: média de 2012 = 100) (Número-índice)"
"Mês";"Unidade da Federação";"Seções e atividades industriais (CNAE 2.0)";""
"fevereiro 2011";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"105,1"
"fevereiro 2011";"Bahia";"3.10 Fabricação de produtos alimentícios";"72,7"
"março 2011";"Ceará";"3.10 Fabricação de produtos alimentícios";"106,7"
"março 2011";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"84,8"
"março 2011";"Bahia";"3.10 Fabricação de produtos alimentícios";"79,8"
"abril 2011";"Ceará";"3.10 Fabricação de produtos alimentícios";"91,6"
"abril 2011";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"61,0"
"abril 2011";"Bahia";"3.10 Fabricação de produtos alimentícios";"105,9"
"maio 2011";"Ceará";"3.10 Fabricação de produtos alimentícios";"92,3"
"maio 2011";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"68,2"
"maio 2011";"Bahia";"3.10 Fabricação de produtos alimentícios";"110,3"
"junho 2011";"Ceará";"3.10 Fabricação de produtos alimentícios";"90,7"
"junho 2011";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"66,1"
"junho 2011";"Bahia";"3.10 Fabricação de produtos alimentícios";"107,1"
"julho 2011";"Ceará";"3.10 Fabricação de produtos alimentícios";"89,4"
"julho 2011";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"66,0"
"julho 2011";"Bahia";"3.10 Fabricação de produtos alimentícios";"107,8"
"agosto 2011";"Ceará";"3.10 Fabricação de produtos alimentícios";"98,0"
"agosto 2011";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"80,0"
"agosto 2011";"Bahia";"3.10 Fabricação de produtos alimentícios";"104,4"
"setembro 2011";"Ceará";"3.10 Fabricação de produtos alimentícios";"113,1"
"setembro 2011";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"130,4"
"setembro 2011";"Bahia";"3.10 Fabricação de produtos alimentícios";"93,9"
"outubro 2011";"Ceará";"3.10 Fabricação de produtos alimentícios";"111,9"
"outubro 2011";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"157,0"
"outubro 2011";"Bahia";"3.10 Fabricação de produtos alimentícios";"97,4"
"novembro 2011";"Ceará";"3.10 Fabricação de produtos alimentícios";"113,9"
"novembro 2011";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"162,1"
"novembro 2011";"Bahia";"3.10 Fabricação de produtos alimentícios";"100,4"
"dezembro 2011";"Ceará";"3.10 Fabricação de produtos alimentícios";"105,1"
"dezembro 2011";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"144,5"
"dezembro 2011";"Bahia";"3.10 Fabricação de produtos alimentícios";"91,8"
"janeiro 2012";"Ceará";"3.10 Fabricação de produtos alimentícios";"102,0"
"janeiro 2012";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"135,7"
"janeiro 2012";"Bahia";"3.10 Fabricação de produtos alimentícios";"93,5"
"fevereiro 2012";"Ceará";"3.10 Fabricação de produtos alimentícios";"92,1"
"fevereiro 2012";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"117,1"
"fevereiro 2012";"Bahia";"3.10 Fabricação de produtos alimentícios";"86,4"
"março 2012";"Ceará";"3.10 Fabricação de produtos alimentícios";"106,8"
"março 2012";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"93,6"
"março 2012";"Bahia";"3.10 Fabricação de produtos alimentícios";"94,0"
"abril 2012";"Ceará";"3.10 Fabricação de produtos alimentícios";"98,5"
"abril 2012";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"60,7"
"abril 2012";"Bahia";"3.10 Fabricação de produtos alimentícios";"90,7"
"maio 2012";"Ceará";"3.10 Fabricação de produtos alimentícios";"106,8"
"maio 2012";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"56,2"
"maio 2012";"Bahia";"3.10 Fabricação de produtos alimentícios";"107,8"
"junho 2012";"Ceará";"3.10 Fabricação de produtos alimentícios";"98,5"
"junho 2012";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"57,8"
"junho 2012";"Bahia";"3.10 Fabricação de produtos alimentícios";"106,5"
"julho 2012";"Ceará";"3.10 Fabricação de produtos alimentícios";"105,1"
"julho 2012";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"58,2"
"julho 2012";"Bahia";"3.10 Fabricação de produtos alimentícios";"109,8"
"agosto 2012";"Ceará";"3.10 Fabricação de produtos alimentícios";"106,5"
"agosto 2012";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"65,7"
"agosto 2012";"Bahia";"3.10 Fabricação de produtos alimentícios";"114,8"
"setembro 2012";"Ceará";"3.10 Fabricação de produtos alimentícios";"100,7"
"setembro 2012";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"111,6"
"setembro 2012";"Bahia";"3.10 Fabricação de produtos alimentícios";"104,2"
"outubro 2012";"Ceará";"3.10 Fabricação de produtos alimentícios";"96,4"
"outubro 2012";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"165,4"
"outubro 2012";"Bahia";"3.10 Fabricação de produtos alimentícios";"104,6"
"novembro 2012";"Ceará";"3.10 Fabricação de produtos alimentícios";"98,0"
"novembro 2012";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"139,4"
"novembro 2012";"Bahia";"3.10 Fabricação de produtos alimentícios";"96,8"
"dezembro 2012";"Ceará";"3.10 Fabricação de produtos alimentícios";"88,5"
"dezembro 2012";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"138,7"
"dezembro 2012";"Bahia";"3.10 Fabricação de produtos alimentícios";"90,7"
"janeiro 2013";"Ceará";"3.10 Fabricação de produtos alimentícios";"99,9"
"janeiro 2013";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"127,4"
"janeiro 2013";"Bahia";"3.10 Fabricação de produtos alimentícios";"91,8"
"fevereiro 2013";"Ceará";"3.10 Fabricação de produtos alimentícios";"90,3"
"fevereiro 2013";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"83,0"
"fevereiro 2013";"Bahia";"3.10 Fabricação de produtos alimentícios";"70,9"
"março 2013";"Ceará";"3.10 Fabricação de produtos alimentícios";"94,2"
"março 2013";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"70,3"
"março 2013";"Bahia";"3.10 Fabricação de produtos alimentícios";"90,2"
"abril 2013";"Ceará";"3.10 Fabricação de produtos alimentícios";"103,5"
"abril 2013";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"61,9"
"abril 2013";"Bahia";"3.10 Fabricação de produtos alimentícios";"94,8"
"maio 2013";"Ceará";"3.10 Fabricação de produtos alimentícios";"106,4"
"maio 2013";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"67,1"
"maio 2013";"Bahia";"3.10 Fabricação de produtos alimentícios";"107,4"
"junho 2013";"Ceará";"3.10 Fabricação de produtos alimentícios";"103,2"
"junho 2013";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"60,8"
"junho 2013";"Bahia";"3.10 Fabricação de produtos alimentícios";"101,6"
"julho 2013";"Ceará";"3.10 Fabricação de produtos alimentícios";"112,7"
"julho 2013";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"61,2"
"julho 2013";"Bahia";"3.10 Fabricação de produtos alimentícios";"108,3"
"agosto 2013";"Ceará";"3.10 Fabricação de produtos alimentícios";"112,8"
"agosto 2013";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"60,1"
"agosto 2013";"Bahia";"3.10 Fabricação de produtos alimentícios";"113,4"
"setembro 2013";"Ceará";"3.10 Fabricação de produtos alimentícios";"103,3"
"setembro 2013";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"82,0"
"setembro 2013";"Bahia";"3.10 Fabricação de produtos alimentícios";"109,3"
"outubro 2013";"Ceará";"3.10 Fabricação de produtos alimentícios";"113,6"
"outubro 2013";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"137,2"
"outubro 2013";"Bahia";"3.10 Fabricação de produtos alimentícios";"108,4"
"novembro 2013";"Ceará";"3.10 Fabricação de produtos alimentícios";"108,6"
"novembro 2013";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"129,3"
"novembro 2013";"Bahia";"3.10 Fabricação de produtos alimentícios";"95,3"
"dezembro 2013";"Ceará";"3.10 Fabricação de produtos alimentícios";"92,4"
"dezembro 2013";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"145,7"
"dezembro 2013";"Bahia";"3.10 Fabricação de produtos alimentícios";"83,8"
"janeiro 2014";"Ceará";"3.10 Fabricação de produtos alimentícios";"109,6"
"janeiro 2014";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"141,8"
"janeiro 2014";"Bahia";"3.10 Fabricação de produtos alimentícios";"86,4"
"fevereiro 2014";"Ceará";"3.10 Fabricação de produtos alimentícios";"97,0"
"fevereiro 2014";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"94,6"
"fevereiro 2014";"Bahia";"3.10 Fabricação de produtos alimentícios";"75,8"
"março 2014";"Ceará";"3.10 Fabricação de produtos alimentícios";"103,3"
"março 2014";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"97,6"
"março 2014";"Bahia";"3.10 Fabricação de produtos alimentícios";"96,6"
"abril 2014";"Ceará";"3.10 Fabricação de produtos alimentícios";"112,2"
"abril 2014";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"71,7"
"abril 2014";"Bahia";"3.10 Fabricação de produtos alimentícios";"98,0"
"maio 2014";"Ceará";"3.10 Fabricação de produtos alimentícios";"112,1"
"maio 2014";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"66,5"
"maio 2014";"Bahia";"3.10 Fabricação de produtos alimentícios";"108,6"
"junho 2014";"Ceará";"3.10 Fabricação de produtos alimentícios";"113,5"
"junho 2014";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"56,1"
"junho 2014";"Bahia";"3.10 Fabricação de produtos alimentícios";"102,7"
"julho 2014";"Ceará";"3.10 Fabricação de produtos alimentícios";"119,1"
"julho 2014";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"60,1"
"julho 2014";"Bahia";"3.10 Fabricação de produtos alimentícios";"109,8"
"agosto 2014";"Ceará";"3.10 Fabricação de produtos alimentícios";"122,9"
"agosto 2014";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"71,5"
"agosto 2014";"Bahia";"3.10 Fabricação de produtos alimentícios";"103,6"
"setembro 2014";"Ceará";"3.10 Fabricação de produtos alimentícios";"117,8"
"setembro 2014";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"113,0"
"setembro 2014";"Bahia";"3.10 Fabricação de produtos alimentícios";"108,3"
"outubro 2014";"Ceará";"3.10 Fabricação de produtos alimentícios";"107,5"
"outubro 2014";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"136,0"
"outubro 2014";"Bahia";"3.10 Fabricação de produtos alimentícios";"110,3"
"novembro 2014";"Ceará";"3.10 Fabricação de produtos alimentícios";"108,0"
"novembro 2014";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"141,1"
"novembro 2014";"Bahia";"3.10 Fabricação de produtos alimentícios";"95,8"
"dezembro 2014";"Ceará";"3.10 Fabricação de produtos alimentícios";"104,9"
"dezembro 2014";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"142,4"
"dezembro 2014";"Bahia";"3.10 Fabricação de produtos alimentícios";"91,5"
"janeiro 2015";"Ceará";"3.10 Fabricação de produtos alimentícios";"106,9"
"janeiro 2015";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"164,4"
"janeiro 2015";"Bahia";"3.10 Fabricação de produtos alimentícios";"90,4"
"fevereiro 2015";"Ceará";"3.10 Fabricação de produtos alimentícios";"91,3"
"fevereiro 2015";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"119,7"
"fevereiro 2015";"Bahia";"3.10 Fabricação de produtos alimentícios";"79,1"
"março 2015";"Ceará";"3.10 Fabricação de produtos alimentícios";"106,4"
"março 2015";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"103,2"
"março 2015";"Bahia";"3.10 Fabricação de produtos alimentícios";"90,8"
"abril 2015";"Ceará";"3.10 Fabricação de produtos alimentícios";"106,4"
"abril 2015";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"71,8"
"abril 2015";"Bahia";"3.10 Fabricação de produtos alimentícios";"86,9"
"maio 2015";"Ceará";"3.10 Fabricação de produtos alimentícios";"106,1"
"maio 2015";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"56,9"
"maio 2015";"Bahia";"3.10 Fabricação de produtos alimentícios";"94,9"
"junho 2015";"Ceará";"3.10 Fabricação de produtos alimentícios";"100,2"
"junho 2015";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"65,8"
"junho 2015";"Bahia";"3.10 Fabricação de produtos alimentícios";"95,0"
"julho 2015";"Ceará";"3.10 Fabricação de produtos alimentícios";"97,7"
"julho 2015";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"72,8"
"julho 2015";"Bahia";"3.10 Fabricação de produtos alimentícios";"105,6"
"agosto 2015";"Ceará";"3.10 Fabricação de produtos alimentícios";"110,8"
"agosto 2015";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"78,8"
"agosto 2015";"Bahia";"3.10 Fabricação de produtos alimentícios";"107,1"
"setembro 2015";"Ceará";"3.10 Fabricação de produtos alimentícios";"102,6"
"setembro 2015";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"114,7"
"setembro 2015";"Bahia";"3.10 Fabricação de produtos alimentícios";"100,0"
"outubro 2015";"Ceará";"3.10 Fabricação de produtos alimentícios";"109,6"
"outubro 2015";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"141,6"
"outubro 2015";"Bahia";"3.10 Fabricação de produtos alimentícios";"108,7"
"novembro 2015";"Ceará";"3.10 Fabricação de produtos alimentícios";"107,5"
"novembro 2015";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"156,0"
"novembro 2015";"Bahia";"3.10 Fabricação de produtos alimentícios";"107,3"
"dezembro 2015";"Ceará";"3.10 Fabricação de produtos alimentícios";"95,3"
"dezembro 2015";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"129,0"
"dezembro 2015";"Bahia";"3.10 Fabricação de produtos alimentícios";"90,0"
"janeiro 2016";"Ceará";"3.10 Fabricação de produtos alimentícios";"91,7"
"janeiro 2016";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"94,1"
"janeiro 2016";"Bahia";"3.10 Fabricação de produtos alimentícios";"86,3"
"fevereiro 2016";"Ceará";"3.10 Fabricação de produtos alimentícios";"86,8"
"fevereiro 2016";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"65,4"
"fevereiro 2016";"Bahia";"3.10 Fabricação de produtos alimentícios";"77,8"
"março 2016";"Ceará";"3.10 Fabricação de produtos alimentícios";"106,6"
"março 2016";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"65,5"
"março 2016";"Bahia";"3.10 Fabricação de produtos alimentícios";"90,8"
"abril 2016";"Ceará";"3.10 Fabricação de produtos alimentícios";"103,4"
"abril 2016";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"63,3"
"abril 2016";"Bahia";"3.10 Fabricação de produtos alimentícios";"93,1"
"maio 2016";"Ceará";"3.10 Fabricação de produtos alimentícios";"104,3"
"maio 2016";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"58,0"
"maio 2016";"Bahia";"3.10 Fabricação de produtos alimentícios";"105,2"
"junho 2016";"Ceará";"3.10 Fabricação de produtos alimentícios";"104,9"
"junho 2016";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"60,0"
"junho 2016";"Bahia";"3.10 Fabricação de produtos alimentícios";"105,4"
"julho 2016";"Ceará";"3.10 Fabricação de produtos alimentícios";"109,7"
"julho 2016";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"66,3"
"julho 2016";"Bahia";"3.10 Fabricação de produtos alimentícios";"110,4"
"agosto 2016";"Ceará";"3.10 Fabricação de produtos alimentícios";"107,4"
"agosto 2016";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"81,3"
"agosto 2016";"Bahia";"3.10 Fabricação de produtos alimentícios";"115,0"
"setembro 2016";"Ceará";"3.10 Fabricação de produtos alimentícios";"106,3"
"setembro 2016";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"118,5"
"setembro 2016";"Bahia";"3.10 Fabricação de produtos alimentícios";"115,4"
"outubro 2016";"Ceará";"3.10 Fabricação de produtos alimentícios";"106,3"
"outubro 2016";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"149,7"
"outubro 2016";"Bahia";"3.10 Fabricação de produtos alimentícios";"116,1"
"novembro 2016";"Ceará";"3.10 Fabricação de produtos alimentícios";"106,7"
"novembro 2016";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"144,3"
"novembro 2016";"Bahia";"3.10 Fabricação de produtos alimentícios";"100,3"
"dezembro 2016";"Ceará";"3.10 Fabricação de produtos alimentícios";"105,0"
"dezembro 2016";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"144,0"
"dezembro 2016";"Bahia";"3.10 Fabricação de produtos alimentícios";"91,1"
"janeiro 2017";"Ceará";"3.10 Fabricação de produtos alimentícios";"100,4"
"janeiro 2017";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"125,1"
"janeiro 2017";"Bahia";"3.10 Fabricação de produtos alimentícios";"84,5"
"fevereiro 2017";"Ceará";"3.10 Fabricação de produtos alimentícios";"89,1"
"fevereiro 2017";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"62,9"
"fevereiro 2017";"Bahia";"3.10 Fabricação de produtos alimentícios";"73,8"
"março 2017";"Ceará";"3.10 Fabricação de produtos alimentícios";"108,5"
"março 2017";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"70,1"
"março 2017";"Bahia";"3.10 Fabricação de produtos alimentícios";"88,8"
"abril 2017";"Ceará";"3.10 Fabricação de produtos alimentícios";"99,3"
"abril 2017";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"60,1"
"abril 2017";"Bahia";"3.10 Fabricação de produtos alimentícios";"90,0"
"maio 2017";"Ceará";"3.10 Fabricação de produtos alimentícios";"112,0"
"maio 2017";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"47,2"
"maio 2017";"Bahia";"3.10 Fabricação de produtos alimentícios";"111,1"
"junho 2017";"Ceará";"3.10 Fabricação de produtos alimentícios";"107,3"
"junho 2017";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"53,4"
"junho 2017";"Bahia";"3.10 Fabricação de produtos alimentícios";"111,9"
"julho 2017";"Ceará";"3.10 Fabricação de produtos alimentícios";"112,2"
"julho 2017";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"57,2"
"julho 2017";"Bahia";"3.10 Fabricação de produtos alimentícios";"118,9"
"agosto 2017";"Ceará";"3.10 Fabricação de produtos alimentícios";"120,5"
"agosto 2017";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"72,4"
"agosto 2017";"Bahia";"3.10 Fabricação de produtos alimentícios";"114,9"
"setembro 2017";"Ceará";"3.10 Fabricação de produtos alimentícios";"112,0"
"setembro 2017";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"102,7"
"setembro 2017";"Bahia";"3.10 Fabricação de produtos alimentícios";"116,9"
"outubro 2017";"Ceará";"3.10 Fabricação de produtos alimentícios";"107,6"
"outubro 2017";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"124,4"
"outubro 2017";"Bahia";"3.10 Fabricação de produtos alimentícios";"120,0"
"novembro 2017";"Ceará";"3.10 Fabricação de produtos alimentícios";"110,1"
"novembro 2017";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"137,5"
"novembro 2017";"Bahia";"3.10 Fabricação de produtos alimentícios";"105,8"
"dezembro 2017";"Ceará";"3.10 Fabricação de produtos alimentícios";"-"
"dezembro 2017";"Pernambuco";"3.10 Fabricação de produtos alimentícios";"-"
"dezembro 2017";"Bahia";"3.10 Fabricação de produtos alimentícios";"-"
"Fonte: IBGE - Pesquisa Industrial Mensal - Produção Física"
